"id","date","time","long","lat","depth","mag","src"
"4455","1995-10-03","01:43:31","-78.16","-2.73","50.5","4.3","ISC"
"4454","1995-10-03","02:05:13","-78.11","-2.48","33","4.2","ISC"
"4453","1995-10-03","02:10:22","-77.82","-2.64","65.4","4.1","ISC"
"4452","1995-10-03","02:38:18","-77.57","-2.35","33","4.1","ISC"
"4451","1995-10-03","04:30:54","-78.02","-2.91","25.1","4.6","ISC"
"4450","1995-10-03","05:06:02","-78.03","-2.63","3.4","4.7","IGEPN"
"4449","1995-10-03","05:16:31","-77.78","-2.59","12","4.4","IGEPN"
"4448","1995-10-03","06:09:56","-78.3","-2.8","0","4.2","IGEPN"
"4447","1995-10-03","06:12:19","-78.01","-2.71","3.9","4.3","IGEPN"
"4446","1995-10-03","06:39:52","-77.98","-2.73","8.6","4.6","IGEPN"
"4445","1995-10-03","07:44:59","-78","-2.74","0.8","6.4","IGEPN"
"4444","1995-10-03","08:12:35","-77.59","-2.7","69.6","4","ISC"
"4443","1995-10-03","08:21:11","-77.59","-2.49","15.2","4.3","ISC"
"4442","1995-10-03","09:17:36","-78.03","-2.87","68","4","ISC"
"4441","1995-10-03","09:29:31","-78.04","-2.7","5.8","4.6","IGEPN"
"4440","1995-10-03","09:54:25","-77.86","-2.99","16","4.4","ISC"
"4439","1995-10-03","10:07:55","-77.98","-2.85","56.1","4.3","ISC"
"4438","1995-10-03","12:01:01","-77.9","-2.77","6","5.6","IGEPN"
"4437","1995-10-03","13:04:31","-77.73","-2.91","55.3","4.5","ISC"
"4436","1995-10-03","13:13:59","-77.9","-2.72","39.9","4.4","ISC"
"4435","1995-10-03","14:59:04","-78.23","-2.52","16","4.5","IGEPN"
"4434","1995-10-03","15:08:03","-78.16","-2.53","16","4.5","IGEPN"
"4432","1995-10-03","18:22:42","-78.04","-2.65","2.3","4.3","IGEPN"
"4431","1995-10-03","20:14:46","-77.95","-2.91","20","3.7","ISC"
"4429","1995-10-04","00:08:30","-78.12","-2.88","47.1","4.2","ISC"
"4428","1995-10-04","01:18:57","-77.84","-2.73","15","4.4","ISC"
"4427","1995-10-04","01:33:47","-77.88","-2.88","16.7","4","ISC"
"4426","1995-10-04","02:23:16","-77.41","-2.3","44.3","4.2","ISC"
"4425","1995-10-04","03:38:08","-77.8","-2.71","15","5.3","ISC"
"4424","1995-10-04","06:33:48","-78.09","-3.31","33","4.3","ISC"
"4423","1995-10-04","07:41:13","-77.51","-2.8","81.3","3.9","ISC"
"4422","1995-10-04","07:56:43","-77.62","-2.6","60.8","4.6","ISC"
"4421","1995-10-04","17:45:19","-77.91","-2.66","3.49","4.5","IGEPN"
"4420","1995-10-04","18:59:55","-78.01","-3.16","84.2","4.3","ISC"
"4419","1995-10-04","19:16:54","-78.03","-2.94","55.9","4.4","ISC"
"4418","1995-10-04","20:12:18","-78.17","-2.68","16","4.2","IGEPN"
"4417","1995-10-04","20:37:00","-77.84","-2.72","54.1","5.2","ISC"
"4416","1995-10-04","21:44:20","-78","-2.67","6","4.8","IGEPN"
"4415","1995-10-04","23:33:23","-78.05","-2.67","2.7","4.2","IGEPN"
"4414","1995-10-05","07:03:26","-78.01","-2.7","11.1","4.5","IGEPN"
"4413","1995-10-05","19:13:48","-78.02","-2.83","36.8","4.5","ISC"
"4412","1995-10-06","13:04:56","-78","-2.72","1.7","4.8","IGEPN"
"4411","1995-10-06","18:12:25","-77.97","-2.78","4.8","4.4","IGEPN"
"4410","1995-10-06","18:16:29","-77.92","-2.8","0.7","4.1","IGEPN"
"4409","1995-10-07","00:52:52","-78.01","-2.77","2.2","4.5","IGEPN"
"4408","1995-10-07","04:14:25","-78.04","-2.62","1","4.6","IGEPN"
"4407","1995-10-07","04:57:54","-78.04","-2.61","2.5","4.3","IGEPN"
"4406","1995-10-07","06:02:15","-77.56","-2.69","33","4.3","USGS-NEIC"
"4405","1995-10-07","09:15:36","-77.96","-2.84","30.8","4.6","ISC"
"4404","1995-10-07","16:19:54","-77.73","-2.8","53.2","4.7","ISC"
"4403","1995-10-07","16:27:07","-77.97","-2.8","8.3","5.7","IGEPN"
"4402","1995-10-07","16:37:16","-77.67","-2.65","33","4.5","ISC"
"4401","1995-10-07","19:00:08","-77.88","-2.83","47","4.2","ISC"
"4400","1995-10-08","05:26:38","-78","-2.62","0.7","5.4","IGEPN"
"4399","1995-10-08","05:38:46","-78.06","-2.63","1.5","4.3","IGEPN"
"4398","1995-10-08","06:06:03","-78.11","-2.81","52.1","4.3","ISC"
"4397","1995-10-10","09:49:45","-77.79","-2.94","12.83","4.4","IGEPN"
"4396","1995-10-10","12:07:45","-77.82","-2.98","0","4.4","IGEPN"
"4394","1995-10-11","04:52:51","-78.35","-2.89","33","4.4","ISC"
"4393","1995-10-11","21:37:29","-77.65","-3.25","8","4.3","ISC"
"4392","1995-10-13","15:39:16","-78","-2.82","0","4.1","IGEPN"
"4391","1995-10-14","03:18:58","-77.98","-2.76","5.5","4.4","IGEPN"
"4390","1995-10-14","22:46:34","-77.98","-2.83","4.5","4.2","IGEPN"
"4389","1995-10-17","21:24:36","-78.07","-2.69","5.4","4.7","IGEPN"
"4388","1995-10-19","03:51:19","-78.01","-3.08","52.3","4.5","ISC"
"4387","1995-10-19","04:13:41","-78.02","-2.82","7.6","4.6","IGEPN"
"4385","1995-10-20","07:30:09","-77.97","-2.76","0.4","4.3","IGEPN"
"4384","1995-10-20","15:18:57","-77.93","-2.71","8.9","5.5","IGEPN"
"4383","1995-10-21","10:31:26","-77.89","-2.65","6.8","4.2","IGEPN"
"4382","1995-10-21","10:36:16","-78.09","-2.57","8.8","4.9","IGEPN"
"4381","1995-10-22","19:42:11","-77.9","-2.73","4.9","4.7","IGEPN"
"4380","1995-10-22","22:46:19","-78.36","-2.86","2.93","4.2","IGEPN"
"4379","1995-10-23","12:49:55","-77.93","-2.87","2.9","4.5","IGEPN"
"4378","1995-10-24","23:54:58","-78.02","-2.76","5.9","4.4","IGEPN"
"4377","1995-10-26","17:47:18","-78.02","-2.63","17.3","4.1","IGEPN"
"4376","1995-10-26","19:21:50","-77.71","-3.15","5.6","4.2","ISC"
"4375","1995-10-27","12:03:54","-78.02","-2.67","0.7","4.3","IGEPN"
"4371","1995-10-29","00:28:47","-77.83","-2.77","5.8","5","IGEPN"
"4370","1995-10-29","00:50:21","-77.95","-2.68","1.6","4.2","IGEPN"
"4368","1995-11-06","23:04:22","-77.85","-2.45","5.22","5.1","IGEPN"
"4362","1995-12-07","08:39:07","-78.13","-1.51","193","3.7","ISC"
"4361","1995-12-13","14:01:22","-78.08","-2.9","9.1","3.8","ISC"
"4359","1995-12-16","14:55:09","-78.07","-2.62","3.6","4.2","IGEPN"
"4354","1995-12-29","22:22:07","-78.07","-2.89","54.1","3.6","ISC"
"4350","1996-01-09","18:45:06","-77.93","-2.95","54.8","4","ISC"
"4345","1996-01-21","06:07:53","-77.94","-2.52","3","4","IGEPN"
"4343","1996-01-25","23:15:46","-78.02","-1.62","167.3","3.7","IGEPN"
"4341","1996-01-26","19:36:55","-78.03","-2.65","9","4.4","IGEPN"
"4339","1996-01-27","19:28:29","-77.77","-2.13","179.2","5.3","IGEPN"
"4336","1996-02-05","03:46:14","-77.76","-2.47","43.3","5.5","ISC"
"4335","1996-02-18","20:26:47","-77.96","-1.48","177","3.7","IGEPN"
"4332","1996-03-11","03:27:47","-78.16","-2.58","4.6","3.8","IGEPN"
"4330","1996-03-26","08:01:20","-78.11","-1.76","161","4","IGEPN"
"4329","1996-03-28","18:02:47","-78.72","-1.04","14.36","5.9","IGEPN"
"4328","1996-03-28","18:29:38","-78.73","-1.04","8.7","3.9","IGEPN"
"4327","1996-03-29","08:57:22","-78.73","-1.03","3.4","3.7","IGEPN"
"4326","1996-04-01","16:37:55","-77.91","-2.69","36.1","4.5","ISC"
"4325","1996-04-04","02:42:40","-78.71","-0.95","0.2","3.9","IGEPN"
"4323","1996-04-14","14:26:30","-77.8","-2.42","0","3.8","ISC"
"4315","1996-05-08","08:27:52","-78.04","-2.85","5","4.3","IGEPN"
"4314","1996-05-09","23:35:29","-77.87","-2.73","40.4","4.3","ISC"
"4300","1996-06-30","06:44:43","-77.64","-1.39","206","4","ISC"
"4297","1996-07-23","09:52:49","-77.8","-2.48","8.8","4.6","ISC"
"4295","1996-08-03","01:08:34","-78.02","-2.78","12.5","4.4","IGEPN"
"4289","1996-08-25","09:08:57","-78.74","-1.05","9","5.4","IGEPN"
"4288","1996-08-27","10:01:14","-78.17","-2.92","9","4.1","IGEPN"
"4279","1996-11-16","06:12:57","-78.19","-1.47","166.1","4","IGEPN"
"4275","1996-12-09","08:24:21","-77.78","-1.68","154.5","4.2","ISC"
"4273","1996-12-14","18:25:40","-78.16","-2.65","12","4.1","IGEPN"
"4252","1997-01-23","23:32:32","-78.27","-2.1","36","3.9","IGEPN"
"4248","1997-02-04","08:14:34","-78.13","-2.71","8","3.8","IGEPN"
"4247","1997-02-04","20:27:47","-78.12","-2.46","9","4.3","IGEPN"
"4244","1997-02-14","01:16:22","-78.26","-1.94","33","4.3","IGEPN"
"4243","1997-02-14","15:10:35","-77.47","-2.38","12","3.9","IGEPN"
"4241","1997-02-16","05:23:00","-77.81","-2.85","33","3.8","ISC"
"4240","1997-02-17","03:50:18","-78.14","-1.88","150.4","4.2","IGEPN"
"4239","1997-02-18","00:40:09","-78.1","-1.73","162","4.1","IGEPN"
"4236","1997-02-25","01:42:50","-78.28","-1.07","6.67","3.8","IGEPN"
"4235","1997-02-26","09:50:32","-77.45","-2.81","5.61","3.8","IGEPN"
"4234","1997-03-01","00:28:40","-78","-2.65","10.7","3.8","IGEPN"
"4232","1997-03-05","14:05:48","-78.27","-1.02","5.7","3.6","IGEPN"
"4226","1997-03-14","19:56:51","-78","-1.28","170.7","3.7","IGEPN"
"4225","1997-03-15","13:11:23","-78.07","-2.42","9.7","4.2","IGEPN"
"4223","1997-03-16","19:26:52","-77.94","-2.66","11.7","4.3","IGEPN"
"4222","1997-03-16","20:10:42","-78.08","-2.59","17","3.6","IGEPN"
"4220","1997-03-20","04:24:27","-78.16","-1.97","20.4","4.3","IGEPN"
"4219","1997-03-20","14:10:00","-78.08","-2.35","10","3.7","IGEPN"
"4216","1997-03-23","02:41:00","-78","-2.56","0","3.7","IGEPN"
"4214","1997-03-27","09:06:33","-78.76","-1.06","16.8","3.8","IGEPN"
"4212","1997-03-27","22:18:29","-78.11","-1.24","156","3.7","IGEPN"
"4211","1997-03-29","22:43:24","-78.08","-2.64","16","3.7","IGEPN"
"4205","1997-04-06","12:24:01","-77.77","-2.73","55.6","5","ISC"
"4204","1997-04-08","21:37:18","-78.74","-1.06","8.8","3.7","IGEPN"
"4201","1997-04-19","04:32:21","-78.27","-1.07","3.6","3.8","IGEPN"
"4200","1997-04-19","10:14:31","-78.26","-1.09","16.45","3.8","IGEPN"
"4199","1997-04-19","20:38:17","-78.28","-1.02","2.99","3.8","IGEPN"
"4198","1997-04-19","21:03:55","-78.27","-1.02","12","3.8","IGEPN"
"4191","1997-05-02","02:30:34","-78","-1.54","189.8","4.8","IGEPN"
"4189","1997-05-04","02:06:01","-78.28","-1.08","5.7","3.7","IGEPN"
"4188","1997-05-05","14:20:22","-78.05","-2.26","10.4","3.7","IGEPN"
"4187","1997-05-06","01:30:27","-78.08","-2.1","14.9","3.7","IGEPN"
"4185","1997-05-21","15:42:25","-77.96","-2.72","12","4.1","IGEPN"
"4184","1997-05-22","08:35:34","-77.67","-1.99","185.1","3.8","IGEPN"
"4183","1997-05-24","11:33:48","-77.98","-2.65","0.57","3.8","IGEPN"
"4181","1997-05-26","00:52:26","-78.04","-2.71","5","4","IGEPN"
"4177","1997-06-12","14:17:43","-78.01","-2.79","7.37","3.9","IGEPN"
"4176","1997-06-13","08:31:07","-78.29","-1.07","7.9","3.9","IGEPN"
"4175","1997-06-16","04:25:18","-78.04","-1.24","171.8","4.5","IGEPN"
"4171","1997-06-17","13:03:04","-78.11","-2.2","12.1","3.7","IGEPN"
"4169","1997-06-19","12:48:05","-78.13","-2.43","13.9","4","IGEPN"
"4166","1997-06-22","07:07:20","-78.68","-0.7","15","3.8","IGEPN"
"4165","1997-06-24","00:01:56","-78.28","-1.03","3.1","3.7","IGEPN"
"4164","1997-06-24","00:04:27","-78.28","-1.04","6","3.7","IGEPN"
"4161","1997-06-26","18:53:21","-77.64","-2.87","12","3.7","IGEPN"
"4160","1997-06-26","19:38:15","-78.77","-1.06","3","3.8","IGEPN"
"4159","1997-06-27","02:10:13","-77.88","-2.77","10","4.3","IGEPN"
"4158","1997-06-27","15:50:48","-78.13","-2.22","18.4","3.9","IGEPN"
"4154","1997-07-09","17:43:19","-77.39","-1.9","12","3.7","IGEPN"
"4151","1997-07-13","17:20:29","-78.15","-2.96","12","3.9","IGEPN"
"4144","1997-07-28","20:47:09","-78","-1.62","150.1","3.8","IGEPN"
"4138","1997-08-10","08:55:39","-78.42","-1.15","17.61","4.3","IGEPN"
"4136","1997-08-11","07:55:07","-77.68","-2.71","35.4","4.8","ISC"
"4133","1997-08-21","18:17:36","-77.55","-2.43","33","3.9","ISC"
"4132","1997-08-23","12:37:30","-77.96","-2.81","5","4.5","IGEPN"
"4130","1997-08-24","05:08:54","-77.96","-2.57","5","3.7","IGEPN"
"4122","1997-09-03","16:19:38","-78","-1.35","151.3","3.7","IGEPN"
"4113","1997-09-10","21:13:07","-78.27","-1.15","0.61","3.7","IGEPN"
"4112","1997-09-12","15:21:26","-78.08","-2.9","5","3.6","IGEPN"
"4111","1997-09-13","08:58:33","-78.07","-1.39","169.4","3.8","IGEPN"
"4109","1997-09-22","04:28:18","-77.64","-2.03","187.7","3.6","IGEPN"
"4108","1997-09-22","19:08:28","-78.22","-1.37","126.2","3.9","IGEPN"
"4103","1997-10-02","06:23:27","-78.14","-2.81","12","3.6","IGEPN"
"4101","1997-10-05","14:01:00","-78.09","-2.08","22.2","3.6","IGEPN"
"4100","1997-10-05","18:41:30","-78.14","-2.98","12","3.9","IGEPN"
"4090","1997-10-30","22:10:14","-77.88","-1.65","46.98","3.9","IGEPN"
"4089","1997-11-02","18:10:55","-78.21","-1.4","127.6","3.8","IGEPN"
"4087","1997-11-08","11:16:11","-78.24","-1.95","25.7","3.8","IGEPN"
"4086","1997-11-08","18:40:11","-78.2","-1.2","129.9","3.7","IGEPN"
"4084","1997-11-10","16:07:44","-77.73","-1.84","12","4.3","IGEPN"
"4075","1997-11-23","18:23:14","-77.85","-1.5","17.9","3.6","IGEPN"
"4074","1997-11-23","20:51:46","-77.84","-1.45","194.5","3.6","IGEPN"
"4073","1997-11-27","13:33:25","-78.3","-1.02","6","4","IGEPN"
"4072","1997-11-28","18:28:13","-78.3","-1.02","8.8","3.6","IGEPN"
"4071","1997-11-28","19:22:39","-78.29","-1.04","5.9","3.7","IGEPN"
"4070","1997-11-29","02:52:50","-78.31","-1.03","9.1","3.6","IGEPN"
"4069","1997-11-29","10:51:55","-77.85","-2.98","9","3.9","IGEPN"
"4067","1997-12-06","22:48:30","-77.72","-2.86","17.34","3.6","IGEPN"
"4062","1997-12-11","09:40:24","-78.3","-1.02","9","3.6","IGEPN"
"4061","1997-12-11","10:25:07","-78.3","-1.02","8.6","3.6","IGEPN"
"4059","1997-12-15","07:43:55","-78.8","-1.07","19.6","3.6","IGEPN"
"4055","1997-12-25","09:16:56","-78.29","-1.07","7.5","4.4","IGEPN"
"4054","1997-12-25","18:11:33","-78.28","-1.08","4.5","4.4","IGEPN"
"4053","1997-12-26","04:01:58","-78.13","-1.86","12","4.2","IGEPN"
"4052","1998-01-01","16:45:56","-78.03","-2.29","14.4","4.3","IGEPN"
"4050","1998-01-07","04:04:18","-78.13","-2.18","30","3.9","IGEPN"
"4048","1998-01-15","17:02:45","-78.13","-2.65","12","3.8","IGEPN"
"4044","1998-01-20","18:23:42","-77.72","-1.67","8","3.6","IGEPN"
"4037","1998-03-02","14:26:16","-78.28","-1.03","8","3.6","IGEPN"
"4036","1998-03-03","08:16:40","-78.04","-2.15","14.8","4.4","IGEPN"
"4030","1998-03-13","01:27:04","-77.62","-2.6","36.7","3.7","IGEPN"
"4029","1998-03-14","07:41:47","-78.31","-1.01","6.4","3.6","IGEPN"
"4028","1998-03-15","00:26:45","-78.72","-1.14","12","3.6","IGEPN"
"4027","1998-03-16","02:30:34","-77.96","-2.73","5","3.6","IGEPN"
"4023","1998-03-23","05:32:48","-78.4","-1.13","6.2","3.7","IGEPN"
"4019","1998-03-29","09:05:07","-78.75","-0.98","11.2","3.6","IGEPN"
"4017","1998-04-02","07:57:13","-77.87","-1.13","24","3.6","IGEPN"
"4016","1998-04-02","23:29:12","-78.3","-1.05","9","3.7","IGEPN"
"4015","1998-04-04","02:10:35","-78.31","-1.05","5.8","3.7","IGEPN"
"4006","1998-04-11","20:33:07","-78.01","-2.48","9.3","4","IGEPN"
"4004","1998-04-13","04:42:14","-77.92","-2.69","11.94","4","IGEPN"
"4002","1998-04-19","12:47:36","-77.35","-1.48","164","3.7","ISC"
"3998","1998-04-27","19:59:58","-78.25","-1.44","131.6","3.6","IGEPN"
"3995","1998-04-28","17:08:36","-78.76","-0.79","12.5","3.9","IGEPN"
"3994","1998-05-03","11:33:52","-78.76","-1.1","16.1","3.7","IGEPN"
"3993","1998-05-07","20:18:59","-77.78","-1.2","18","3.9","IGEPN"
"3991","1998-05-12","21:33:37","-77.49","-2.21","5","3.6","IGEPN"
"3988","1998-05-17","04:39:43","-78.15","-1.51","136.8","3.8","IGEPN"
"3987","1998-05-21","13:12:37","-78.35","-1.17","7.3","4","IGEPN"
"3984","1998-05-24","22:39:55","-77.69","-2.97","12","3.7","IGEPN"
"3982","1998-05-25","18:26:28","-78.29","-1.05","7.8","3.6","IGEPN"
"3972","1998-05-31","04:07:32","-78.36","-2.17","143.4","3.6","IGEPN"
"3970","1998-06-05","04:31:16","-78.41","-1.18","8.9","3.6","IGEPN"
"3969","1998-06-08","14:47:31","-78.08","-2.35","7.5","3.6","IGEPN"
"3966","1998-06-12","01:53:04","-78.18","-1.02","12","4","IGEPN"
"3951","1998-06-29","21:23:10","-78.01","-2.46","6.1","3.7","IGEPN"
"3931","1998-07-03","01:41:59","-77.1","-1.86","244","4.6","IGEPN"
"3918","1998-07-09","20:44:31","-77.56","-1.91","162","3.8","IGEPN"
"3912","1998-07-14","23:34:38","-77.87","-2.89","10","3.6","IGEPN"
"3909","1998-07-17","22:09:52","-77.97","-2.66","1.6","4.2","IGEPN"
"3905","1998-07-19","19:48:05","-77.93","-2.71","3.8","3.7","IGEPN"
"3903","1998-07-21","12:02:36","-78","-2.56","9","3.6","IGEPN"
"3902","1998-07-23","08:19:59","-77.86","-2.5","30.58","4","IGEPN"
"3901","1998-07-24","03:28:54","-78.11","-2.53","3","3.6","IGEPN"
"3900","1998-07-28","03:53:25","-78.08","-2.53","5.9","3.7","IGEPN"
"3899","1998-07-29","16:25:23","-78.21","-2.66","12.4","3.6","IGEPN"
"3842","1998-08-16","23:25:46","-78.41","-1.15","12.1","4","IGEPN"
"3836","1998-08-20","17:22:15","-77.98","-2.61","3.4","4.2","IGEPN"
"3832","1998-08-30","12:06:16","-78.11","-2.51","9.1","3.8","IGEPN"
"3829","1998-09-05","16:26:36","-78.72","-1.04","12","3.9","IGEPN"
"3828","1998-09-05","16:32:35","-78.74","-1.02","0","3.9","IGEPN"
"3822","1998-09-12","22:09:22","-78.74","-1.06","0.5","3.6","IGEPN"
"3818","1998-09-20","22:02:22","-77.38","-2.17","156.9","3.7","ISC"
"3809","1998-10-15","23:17:16","-78.81","-1.05","20.4","4","IGEPN"
"3802","1998-11-01","21:26:57","-77.58","-2.05","9.2","3.7","IGEPN"
"3795","1998-11-30","10:52:32","-77.77","-2.15","5.9","3.8","IGEPN"
"3792","1998-12-04","09:57:54","-77.97","-1.58","179.2","4.1","IGEPN"
"3790","1998-12-05","15:14:23","-77.73","-1.67","206.3","3.6","IGEPN"
"3789","1998-12-06","05:04:49","-78.05","-1.88","165.7","4","IGEPN"
"3785","1998-12-11","15:36:43","-77.4","-1.89","6.9","4.3","IGEPN"
"3779","1998-12-23","20:23:38","-78.31","-1.03","8.5","3.7","IGEPN"
"3778","1998-12-26","02:15:43","-78.21","-1.58","158.4","3.8","IGEPN"
"3776","1998-12-29","22:32:35","-78.13","-1.65","163.8","5.3","IGEPN"
"3771","1999-02-08","00:49:13","-77.68","-1.59","11.5","3.7","IGEPN"
"3764","1999-02-28","02:39:27","-78.15","-2.19","33","3.6","IGEPN"
"3763","1999-03-03","10:19:35","-77.92","-2.7","12.5","4.7","IGEPN"
"3761","1999-03-10","04:11:35","-78.79","-1.13","22.5","3.7","IGEPN"
"3758","1999-03-20","17:30:36","-78.18","-2.7","12","3.6","IGEPN"
"3756","1999-03-26","13:50:39","-78.32","-1.03","11.9","3.7","IGEPN"
"3755","1999-04-01","01:16:00","-77.44","-1.32","274.2","3.6","IGEPN"
"3748","1999-04-10","07:03:06","-78.27","-1.13","5.6","3.8","IGEPN"
"3746","1999-04-18","07:32:23","-78.05","-1.64","179.1","3.6","IGEPN"
"3744","1999-04-26","13:17:26","-77.92","-1.7","171.7","6","IGEPN"
"3739","1999-05-11","07:54:30","-77.44","-2","217","3.6","IGEPN"
"3737","1999-05-23","05:26:49","-78.01","-1.41","153.8","4","IGEPN"
"3734","1999-05-27","15:41:55","-78.27","-1.08","5.4","3.6","IGEPN"
"3730","1999-06-26","02:58:53","-78.31","-1.44","149.2","3.8","IGEPN"
"3728","1999-07-02","23:30:01","-78.8","-1.15","12.1","3.7","IGEPN"
"3716","1999-08-10","13:33:36","-78.73","-1.05","6","3.7","IGEPN"
"3714","1999-08-16","19:29:20","-78.71","-0.66","2.6","3.8","IGEPN"
"3712","1999-08-18","21:21:29","-78.04","-2.52","3.6","4.4","IGEPN"
"3711","1999-08-19","13:09:05","-78.15","-2.44","15.6","3.7","IGEPN"
"3710","1999-08-25","01:13:55","-78.25","-1.05","5.8","3.6","IGEPN"
"3706","1999-08-28","07:40:02","-77.91","-1.37","195.3","6.2","IGEPN"
"3698","1999-09-17","03:54:22","-78.34","-1.15","15.1","4.7","IGEPN"
"3697","1999-09-17","04:02:27","-78.36","-1.14","14.9","3.7","IGEPN"
"3692","1999-10-10","11:07:47","-78.78","-1.08","21.9","3.6","IGEPN"
"3688","1999-10-21","01:36:16","-78.29","-1.49","156.1","4.6","IGEPN"
"3686","1999-10-23","18:18:13","-78.11","-2.11","6.8","3.6","IGEPN"
"3680","1999-11-14","12:14:24","-77.75","-1.5","183.9","3.9","ISC"
"3677","1999-12-24","21:29:38","-78.32","-1.08","6","3.7","IGEPN"
"3672","2000-01-07","10:43:57","-77.54","-2.54","200","3.6","ISC"
"3670","2000-01-21","09:29:44","-77.41","-2.32","20.82","3.7","IGEPN"
"3669","2000-01-21","13:49:24","-78.72","-0.99","121.1","3.7","IGEPN"
"3658","2000-02-21","23:00:05","-78.16","-2.24","27","3.6","IGEPN"
"3654","2000-03-11","22:47:54","-78.05","-2.57","0.2","3.6","IGEPN"
"3652","2000-03-25","07:40:18","-78.14","-1.7","172.7","3.8","IGEPN"
